Route,Carrier_Name,Carrier_Code,month_num,month_name,quarter_label,year,Total_Tickets_Sold,Revenue_AED,Net_Revenue_AED,Total_Commission_AED,Total_Discount_AED,Total_Tax_AED,Avg_Fare_AED,Revenue_Rank
DEL-DXB,Star Air,XX,12,December,Q4,2025,219,199950.759359,184792.0960546,11997.04556154,3161.617743,21994.5691219,913.02,64
DXB-LGW,Star Air,XX,12,December,Q4,2025,218,199232.0,183576.08,11953.92,3702.0,11953.79,913.91,65
DXB-KUL,Star Air,XX,12,December,Q4,2025,167,196104.0,180964.76,11766.24,3373.0,11766.55,1174.28,66
DXB-FRA,Star Air,XX,12,December,Q4,2025,71,184833.0,171053.02,11089.98,2690.0,18482.95,2603.28,67
JFK-MIL,Star Air,XX,12,December,Q4,2025,201,181062.415178,167157.141382,10863.74491068,3041.528886,24113.85677605,900.81,68
DXB-BHX,Star Air,XX,12,December,Q4,2025,167,176367.0,161887.98,10582.02,3897.0,17636.03,1056.09,69
DXB-BOM,Star Air,XX,12,December,Q4,2025,183,171902.0,155328.88,10314.12,6259.0,17497.37,939.36,70
DXB-DEL,Star Air,XX,12,December,Q4,2025,180,171765.0,159971.1,10305.9,1488.0,18894.74,954.25,71
DXB-CMB,Star Air,XX,12,December,Q4,2025,153,154981.0,143181.14,9298.86,2501.0,9298.65,1012.95,72
JNB-DXB,Star Air,XX,12,December,Q4,2025,133,129438.70656,118456.2252582,7766.3223936,3216.158908,18424.66580911,973.22,73
BHX-DXB,Star Air,XX,12,December,Q4,2025,137,116652.046805,108067.9798151,6999.1228083,1584.944181,15313.03045483,851.47,74
DXB-ADD,Star Air,XX,12,December,Q4,2025,111,111572.0,102162.68,6694.32,2715.0,6694.12,1005.15,75
KUL-DXB,Star Air,XX,12,December,Q4,2025,110,111332.477234,103244.1815212,6679.94863404,1408.347079,15132.00280777,1012.11,76
DXB-HYD,Star Air,XX,12,December,Q4,2025,115,110014.0,102003.16,6600.84,1410.0,5500.49,956.64,77
HYD-DXB,Star Air,XX,12,December,Q4,2025,100,107309.767624,99786.293837,6438.58605744,1084.88773,5365.48719057,1073.1,78
DXB-MUC,Star Air,XX,12,December,Q4,2025,121,103743.0,91827.42,6224.58,5691.0,10375.07,857.38,79
LGW-DXB,Star Air,XX,12,December,Q4,2025,108,94905.23024,87776.8772828,5694.3138144,1434.039143,12473.7615829,878.75,80
KUL-SYD,Star Air,XX,12,December,Q4,2025,90,92848.011924,86067.646356,5570.88071544,1209.484852,14396.50048366,1031.64,81
DXB-JNB,Star Air,XX,12,December,Q4,2025,100,91607.0,62538.58,5496.42,23572.0,5496.34,916.07,82
ADD-DXB,Star Air,XX,12,December,Q4,2025,122,90018.37656,83371.2302064,5401.1025936,1246.04376,11880.2138544,737.86,83
MUC-DXB,Star Air,XX,12,December,Q4,2025,96,86919.269019,80768.3890687,5215.15614114,935.723809,11709.50878288,905.41,84
SYD-KUL,Star Air,XX,12,December,Q4,2025,70,76662.754778,70481.3562712,4599.76528668,1581.63322,17339.83747041,1095.18,85
MIL-JFK,Star Air,XX,12,December,Q4,2025,48,49854.222166,44261.3712031,2991.25332996,2601.597633,6634.56349311,1038.63,86
DXB-MEL,Star Air,XX,1,January,Q1,2026,1391,5864955.0,5428084.7,351897.3,84973.0,1087333.31,4216.36,1
SYD-DXB,Star Air,XX,1,January,Q1,2026,1867,4981021.334541,4602138.0299505,298861.28007246,80022.024519,925303.68788571,2667.93,2
DXB-BNE,Star Air,XX,1,January,Q1,2026,2400,4718775.0,4365518.5,283126.5,70130.0,869195.11,1966.16,3
MEL-DXB,Star Air,XX,1,January,Q1,2026,1120,4717576.651633,4363137.864657,283054.59909798,71384.187878,876022.08938295,4212.12,4
BNE-DXB,Star Air,XX,1,January,Q1,2026,2386,4687242.465069,4344092.7959353,281234.54790414,61915.121231,872911.34413298,1964.48,5
DXB-SYD,Star Air,XX,1,January,Q1,2026,1327,3680959.0,3399420.46,220857.54,60681.0,681058.02,2773.9,6
YUL-DXB,Star Air,XX,1,January,Q1,2026,2881,2864160.628021,2647381.5764067,171849.63768126,44929.413933,283298.54175444,994.16,7
DXB-ORD,Star Air,XX,1,January,Q1,2026,686,2647735.0,2450324.9,158864.1,38546.0,290809.72,3859.67,8
DXB-YUL,Star Air,XX,1,January,Q1,2026,2573,2596833.0,2402307.02,155809.98,38716.0,257184.79,1009.26,9
DXB-BKK,Star Air,XX,1,January,Q1,2026,1115,2420884.0,2240423.96,145253.04,35207.0,478331.97,2171.2,10
BKK-DXB,Star Air,XX,1,January,Q1,2026,1095,2383924.358813,2205515.1146895,143035.46152878,35373.782595,479706.05282287,2177.1,11
ORD-DXB,Star Air,XX,1,January,Q1,2026,528,1993913.639077,1847704.7025234,119634.81834462,26574.118209,221846.76849554,3776.35,12
DFW-DXB,Star Air,XX,1,January,Q1,2026,372,1776295.978694,1642994.1209338,106577.75872164,26724.099036,174887.75831096,4774.99,13
SIN-DXB,Star Air,XX,1,January,Q1,2026,1138,1614903.770348,1489165.4361434,96894.22622088,28844.107984,187929.98319192,1419.07,14
DXB-SIN,Star Air,XX,1,January,Q1,2026,1032,1499603.0,1386446.82,89976.18,23180.0,175073.26,1453.1,15
DXB-IAH,Star Air,XX,1,January,Q1,2026,426,1492542.0,1375970.48,89552.52,27019.0,153986.19,3503.62,16
DXB-JFK,Star Air,XX,1,January,Q1,2026,296,1293227.0,1195346.38,77593.62,20287.0,136169.29,4369.01,17
DXB-CPT,Star Air,XX,1,January,Q1,2026,519,1271260.0,1173828.4,76275.6,21156.0,125975.48,2449.44,18
IAH-DXB,Star Air,XX,1,January,Q1,2026,358,1260781.29961,1167908.6782051,75646.8779766,17225.743428,128720.58010933,3521.74,19
DXB-DFW,Star Air,XX,1,January,Q1,2026,237,1237294.0,1146570.36,74237.64,16486.0,122079.31,5220.65,20
DXB-MRU,Star Air,XX,1,January,Q1,2026,562,1205704.0,1110878.76,72342.24,22483.0,97536.51,2145.38,21
MRU-DXB,Star Air,XX,1,January,Q1,2026,546,1176589.535973,1088701.3379543,70595.37215838,17292.82586,100723.21840557,2154.93,22
YYZ-DXB,Star Air,XX,1,January,Q1,2026,262,1146193.755093,1062847.6680169,68771.62530558,14574.461771,126082.13539915,4374.79,23
CPT-DXB,Star Air,XX,1,January,Q1,2026,456,1139583.153527,1053403.2767059,68374.98921162,17804.88761,109575.09755887,2499.09,24
DXB-COK,Star Air,XX,1,January,Q1,2026,1106,1072596.0,991890.24,64355.76,16350.0,101588.64,969.8,25
LHE-DXB,Star Air,XX,1,January,Q1,2026,1061,1065201.252846,984529.4538643,63912.07517076,16759.723812,96463.44809316,1003.96,26
JFK-DXB,Star Air,XX,1,January,Q1,2026,235,1062194.230724,979680.6406596,63731.65384344,18781.936221,102961.77379753,4519.98,27
DXB-CCU,Star Air,XX,1,January,Q1,2026,889,980292.0,908106.48,58817.52,13368.0,82366.03,1102.69,28
COK-DXB,Star Air,XX,1,January,Q1,2026,1003,964496.211684,893943.7016953,57869.77270104,12682.737287,90681.81997599,961.61,29
CCU-DXB,Star Air,XX,1,January,Q1,2026,820,918540.611554,849338.258059,55112.43669324,14089.916802,75368.88269082,1120.17,30
DXB-LHE,Star Air,XX,1,January,Q1,2026,859,902521.0,835750.74,54151.26,12619.0,85859.71,1050.66,31
DXB-MIL,Star Air,XX,1,January,Q1,2026,683,885011.0,819415.34,53100.66,12495.0,81596.65,1295.77,32
MIL-DXB,Star Air,XX,1,January,Q1,2026,640,862897.027083,799147.6911387,51773.82162498,11975.514319,76030.92136585,1348.28,33
DXB-YYZ,Star Air,XX,1,January,Q1,2026,195,832575.0,767385.5,49954.5,15235.0,91583.15,4269.62,34
DXB-CDG,Star Air,XX,1,January,Q1,2026,260,794892.0,735066.48,47693.52,12132.0,79110.6,3057.28,35
DXB-LHR,Star Air,XX,1,January,Q1,2026,449,764407.0,708011.58,45864.42,10531.0,60342.94,1702.47,36
LHR-DXB,Star Air,XX,1,January,Q1,2026,430,750375.628047,697219.7573095,45022.53768282,8133.333055,55786.34427613,1745.06,37
DXB-ZRH,Star Air,XX,1,January,Q1,2026,248,739760.0,683964.4,44385.6,11410.0,54372.3,2982.9,38
DXB-DUB,Star Air,XX,1,January,Q1,2026,164,730074.0,671313.56,43804.44,14956.0,131414.55,4451.67,39
SIN-MEL,Star Air,XX,1,January,Q1,2026,158,593334.269595,548764.0558577,35600.0561757,8970.157562,249920.00137251,3755.28,40
DXB-PEW,Star Air,XX,1,January,Q1,2026,388,582365.0,541455.1,34941.9,5968.0,40420.38,1500.94,41
ZRH-DXB,Star Air,XX,1,January,Q1,2026,154,552230.312055,507642.3870576,33133.8187233,11454.106274,42777.54145024,3585.91,42
AKL-DXB,Star Air,XX,1,January,Q1,2026,223,548859.930914,509044.8924013,32931.59585484,6883.442658,83489.68006567,2461.26,43
DXB-MAA,Star Air,XX,1,January,Q1,2026,551,541505.0,500390.7,32490.3,8624.0,59565.57,982.77,44
PEW-DXB,Star Air,XX,1,January,Q1,2026,360,522421.003664,484710.7509954,31345.26021984,6364.992449,38535.86894478,1451.17,45
CDG-DXB,Star Air,XX,1,January,Q1,2026,146,520916.756743,483304.1048418,31255.00540458,6357.646497,50934.15308467,3567.92,46
DXB-CHC,Star Air,XX,1,January,Q1,2026,479,517153.0,477913.82,31029.18,8210.0,79971.75,1079.65,47
HAN-DXB,Star Air,XX,1,January,Q1,2026,267,486256.404815,451449.5073715,29175.3842889,5631.513154,77801.02470341,1821.19,48
DXB-HAN,Star Air,XX,1,January,Q1,2026,269,472818.0,439343.92,28369.08,5105.0,75652.23,1757.69,49
KHI-DXB,Star Air,XX,1,January,Q1,2026,385,415839.472865,383756.6323508,24950.3683719,7132.472143,45090.06474869,1080.1,50
FRA-DXB,Star Air,XX,1,January,Q1,2026,156,411278.173107,381554.0900363,24676.69038642,5047.392685,41127.88604914,2636.4,51
MAA-DXB,Star Air,XX,1,January,Q1,2026,421,401409.824482,372691.0664006,24084.58946892,4634.168613,44154.82467841,953.47,52
DUB-DXB,Star Air,XX,1,January,Q1,2026,88,368282.637727,340468.2011661,22096.95826362,5717.478297,107514.99895103,4185.03,53
CHC-DXB,Star Air,XX,1,January,Q1,2026,325,359350.73102,334183.15847,21561.0438612,3606.528689,54903.32103399,1105.69,54
DXB-AKL,Star Air,XX,1,January,Q1,2026,140,357540.0,330602.6,21452.4,5485.0,57390.86,2553.86,55
DXB-GVA,Star Air,XX,1,January,Q1,2026,144,334431.0,307872.14,20065.86,6493.0,36787.62,2322.44,56
MEL-SIN,Star Air,XX,1,January,Q1,2026,77,317490.081363,294870.6522524,19049.40488178,3570.024229,57148.91508457,4123.25,57
DXB-KHI,Star Air,XX,1,January,Q1,2026,252,293152.0,270779.88,17589.12,4783.0,31650.29,1163.3,58
BOM-DXB,Star Air,XX,1,January,Q1,2026,300,289795.908527,266098.0440293,17387.75451162,6310.109986,29141.49018764,965.99,59
DXB-SVO,Star Air,XX,1,January,Q1,2026,140,251154.0,232236.76,15069.24,3848.0,22603.63,1793.96,60
GVA-DXB,Star Air,XX,1,January,Q1,2026,110,247515.053332,228645.6657691,14850.90319992,4018.484363,33468.98795928,2250.14,61
SVO-DXB,Star Air,XX,1,January,Q1,2026,166,246441.807961,227485.5535199,14786.50847766,4169.745964,22179.77716559,1484.59,62
DEL-DXB,Star Air,XX,1,January,Q1,2026,190,185344.901793,171038.6169581,11120.69410758,3185.590727,20387.91117708,975.5,63
DXB-LGW,Star Air,XX,1,January,Q1,2026,196,175610.0,162501.4,10536.6,2572.0,10536.43,895.97,64
CMB-DXB,Star Air,XX,1,January,Q1,2026,139,146209.718846,136206.538551,8772.58313076,1230.597165,2517.92697386,1051.87,65
DXB-FRA,Star Air,XX,1,January,Q1,2026,49,141434.0,131344.96,8486.04,1603.0,14143.48,2886.41,66
DXB-KUL,Star Air,XX,1,January,Q1,2026,137,141239.0,130985.66,8474.34,1779.0,8473.98,1030.94,67
KUL-DXB,Star Air,XX,1,January,Q1,2026,111,138914.608073,129134.0504467,8334.87648438,1445.681141,19337.31169507,1251.48,68
DXB-CMB,Star Air,XX,1,January,Q1,2026,122,138846.0,126914.24,8330.76,3601.0,8330.36,1138.08,69
DXB-BOM,Star Air,XX,1,January,Q1,2026,138,132557.0,122701.58,7953.42,1902.0,13420.8,960.56,70
DXB-BHX,Star Air,XX,1,January,Q1,2026,145,129919.0,120220.86,7795.14,1903.0,12991.55,895.99,71
DXB-HYD,Star Air,XX,1,January,Q1,2026,128,121999.0,113104.06,7319.94,1575.0,6099.94,953.12,72
JFK-MIL,Star Air,XX,1,January,Q1,2026,125,121693.932059,113227.6726615,7301.63592354,1164.623474,16422.3390282,973.55,73
DXB-DEL,Star Air,XX,1,January,Q1,2026,118,118190.0,109491.6,7091.4,1607.0,13000.82,1001.61,74
JNB-DXB,Star Air,XX,1,January,Q1,2026,118,117636.406435,108753.2526648,7058.1843861,1824.969384,15106.20453849,996.92,75
DXB-MUC,Star Air,XX,1,January,Q1,2026,111,110931.0,102384.14,6655.86,1891.0,11092.86,999.38,76
DXB-ADD,Star Air,XX,1,January,Q1,2026,99,104162.0,96753.28,6249.72,1159.0,6249.77,1052.14,77
ADD-DXB,Star Air,XX,1,January,Q1,2026,104,96559.19544,88661.1374736,5793.5517264,2104.50624,12743.464908,928.45,78
BHX-DXB,Star Air,XX,1,January,Q1,2026,108,95522.995106,88093.6483164,5731.37970636,1697.967083,13610.25985048,884.47,79
HYD-DXB,Star Air,XX,1,January,Q1,2026,91,95342.222425,88047.4441663,5720.5333455,1574.244913,4767.11074751,1047.72,80
KUL-SYD,Star Air,XX,1,January,Q1,2026,69,90305.076384,82087.5970999,5418.30458304,2799.174701,14002.02309974,1308.77,81
LGW-DXB,Star Air,XX,1,January,Q1,2026,86,79816.00839,73929.2299389,4788.9605034,1097.817948,11394.15074103,928.09,82
MUC-DXB,Star Air,XX,1,January,Q1,2026,73,61051.850959,56388.9638126,3663.11105754,999.776089,7809.40747066,836.33,83
SYD-KUL,Star Air,XX,1,January,Q1,2026,51,53683.101286,49730.6145688,3220.98607716,731.50064,12142.49263196,1052.61,84
DXB-JNB,Star Air,XX,1,January,Q1,2026,51,47909.0,44096.46,2874.54,938.0,2874.58,939.39,85
MIL-JFK,Star Air,XX,1,January,Q1,2026,31,29670.319258,27543.6557227,1780.21915548,346.44438,4147.1444585,957.11,86
DXB-MEL,Star Air,XX,2,February,Q1,2026,935,4142863.0,3835401.22,248571.78,58890.0,764468.78,4430.87,1
SYD-DXB,Star Air,XX,2,February,Q1,2026,1362,3816713.756312,3537205.5106816,229002.82537872,50505.420252,708916.81718079,2802.29,2
MEL-DXB,Star Air,XX,2,February,Q1,2026,830,3685385.72694,3408723.7087023,221123.1436164,55538.874621,683741.21917562,4440.22,3
BNE-DXB,Star Air,XX,2,February,Q1,2026,1762,3673512.424283,3405884.7932517,220410.74545698,47216.885574,681230.99448647,2084.85,4
DXB-BNE,Star Air,XX,2,February,Q1,2026,1715,3524309.0,3260349.46,211458.54,52501.0,649002.37,2054.99,5
DXB-SYD,Star Air,XX,2,February,Q1,2026,853,2349191.0,2172361.54,140951.46,35878.0,434122.86,2754.03,6
DXB-BKK,Star Air,XX,2,February,Q1,2026,863,2049615.0,1897734.1,122976.9,28904.0,404428.88,2374.99,7
YUL-DXB,Star Air,XX,2,February,Q1,2026,1993,2035850.717889,1884853.6227403,122151.04307334,28846.052074,201297.8806689,1021.5,8
DXB-YUL,Star Air,XX,2,February,Q1,2026,1811,1991802.0,1842715.88,119508.12,29578.0,196480.24,1099.84,9
BKK-DXB,Star Air,XX,2,February,Q1,2026,834,1963782.97862,1813742.404835,117826.9787172,32213.595069,393775.26355638,2354.66,10
DXB-ORD,Star Air,XX,2,February,Q1,2026,492,1924560.0,1781917.4,115473.6,27169.0,211126.69,3911.71,11
ORD-DXB,Star Air,XX,2,February,Q1,2026,407,1598293.763975,1482513.3319703,95897.6258385,19882.806167,176464.09890937,3927.01,12
SIN-DXB,Star Air,XX,2,February,Q1,2026,796,1304342.241323,1203427.11078,78260.53447938,22654.596064,152063.40351915,1638.62,13
DXB-IAH,Star Air,XX,2,February,Q1,2026,312,1247034.0,1146411.96,74822.04,25800.0,129374.88,3996.9,14
DXB-SIN,Star Air,XX,2,February,Q1,2026,822,1244575.0,1151161.5,74674.5,18739.0,145487.3,1514.08,15
DFW-DXB,Star Air,XX,2,February,Q1,2026,258,1208501.813964,1122628.6024183,72510.10883784,13363.102708,117531.41248349,4684.12,16
IAH-DXB,Star Air,XX,2,February,Q1,2026,264,1141180.685701,1057394.333295,68470.84114206,15315.511265,116905.2656848,4322.65,17
DXB-MRU,Star Air,XX,2,February,Q1,2026,396,880981.0,817273.14,52858.86,10849.0,73445.47,2224.7,18
YYZ-DXB,Star Air,XX,2,February,Q1,2026,179,878551.725811,815706.4754601,52713.10354866,10132.146802,96642.19539419,4908.11,19
DXB-CPT,Star Air,XX,2,February,Q1,2026,326,843983.0,783204.02,50638.98,10140.0,84178.86,2588.9,20
CPT-DXB,Star Air,XX,2,February,Q1,2026,341,836838.977426,777741.7514884,50210.33864556,8886.887292,81446.65175645,2454.07,21
DXB-MIL,Star Air,XX,2,February,Q1,2026,517,833970.0,771728.8,50038.2,12203.0,77312.89,1613.09,22
LHE-DXB,Star Air,XX,2,February,Q1,2026,728,830641.756857,769341.2640226,49838.50541142,11461.987423,73610.84775596,1140.99,23
DXB-JFK,Star Air,XX,2,February,Q1,2026,166,787439.0,724661.66,47246.34,15531.0,83854.99,4743.61,24
MRU-DXB,Star Air,XX,2,February,Q1,2026,349,778180.78716,721041.8641781,46690.8472296,10448.075752,67043.05229657,2229.74,25
CCU-DXB,Star Air,XX,2,February,Q1,2026,599,733272.259316,677511.0724022,43996.33555896,11764.851355,59431.85866166,1224.16,26
DXB-CCU,Star Air,XX,2,February,Q1,2026,654,729444.0,673113.36,43766.64,12564.0,62288.44,1115.36,27
DXB-COK,Star Air,XX,2,February,Q1,2026,717,689152.0,638639.88,41349.12,9163.0,67427.07,961.16,28
MIL-DXB,Star Air,XX,2,February,Q1,2026,459,683554.801659,629948.9423971,41013.28809954,12592.571162,60314.61124029,1489.23,29
DXB-ZRH,Star Air,XX,2,February,Q1,2026,195,682745.0,629907.3,40964.7,11873.0,52257.45,3501.26,30
COK-DXB,Star Air,XX,2,February,Q1,2026,677,680220.165758,630374.952335,40813.20994548,9032.003478,62818.79331095,1004.76,31
JFK-DXB,Star Air,XX,2,February,Q1,2026,145,647954.415202,598066.287478,38877.26491212,11010.862812,61716.92605825,4468.65,32
DXB-CDG,Star Air,XX,2,February,Q1,2026,193,632606.0,587058.64,37956.36,7591.0,63736.86,3277.75,33
DXB-LHR,Star Air,XX,2,February,Q1,2026,275,612022.0,564265.68,36721.32,11035.0,45096.89,2225.53,34
DXB-DFW,Star Air,XX,2,February,Q1,2026,134,608138.0,564349.72,36488.28,7300.0,59592.21,4538.34,35
DXB-LHE,Star Air,XX,2,February,Q1,2026,496,532231.0,492654.14,31933.86,7643.0,51117.37,1073.05,36
DXB-DUB,Star Air,XX,2,February,Q1,2026,104,522103.0,484737.82,31326.18,6039.0,93979.25,5020.22,37
DXB-YYZ,Star Air,XX,2,February,Q1,2026,97,446055.0,410572.7,26763.3,8719.0,49066.33,4598.51,38
LHR-DXB,Star Air,XX,2,February,Q1,2026,261,440035.57037,405222.2952961,26402.1342222,8411.140851,32862.97499596,1685.96,39
SIN-MEL,Star Air,XX,2,February,Q1,2026,95,431577.699914,399409.6560133,25894.66199484,6273.381906,177115.5713907,4542.92,40
ZRH-DXB,Star Air,XX,2,February,Q1,2026,114,415903.381746,387450.5615259,24954.20290476,3498.617315,35429.81332624,3648.28,41
HAN-DXB,Star Air,XX,2,February,Q1,2026,213,409517.061005,380471.3959123,24571.0236603,4474.641432,65522.72970573,1922.62,42
FRA-DXB,Star Air,XX,2,February,Q1,2026,134,408665.969094,378590.5206096,24519.95814564,5555.490339,40864.833584,3049.75,43
DXB-PEW,Star Air,XX,2,February,Q1,2026,282,401634.0,373766.96,24098.04,3769.0,27636.07,1424.23,44
DXB-CHC,Star Air,XX,2,February,Q1,2026,341,399383.0,369595.02,23962.98,5825.0,61899.63,1171.21,45
PEW-DXB,Star Air,XX,2,February,Q1,2026,250,387003.976176,357493.3867578,23220.23857056,6290.350848,27536.74696643,1548.02,46
AKL-DXB,Star Air,XX,2,February,Q1,2026,148,380213.226064,350445.7360018,22812.79356384,6954.696498,59247.34197025,2569.01,47
DXB-MAA,Star Air,XX,2,February,Q1,2026,353,366271.0,339720.74,21976.26,4574.0,40289.88,1037.59,48
DXB-HAN,Star Air,XX,2,February,Q1,2026,166,318148.0,294752.12,19088.88,4307.0,50903.91,1916.55,49
KHI-DXB,Star Air,XX,2,February,Q1,2026,266,316648.312001,292371.7092852,18998.89872006,5277.703996,34187.62650255,1190.41,50
MAA-DXB,Star Air,XX,2,February,Q1,2026,293,294080.304931,271566.9252324,17644.81829586,4868.561403,32348.64144322,1003.69,51
MEL-SIN,Star Air,XX,2,February,Q1,2026,54,291178.353367,270245.8495199,17470.70120202,3461.802645,52413.25724516,5392.19,52
DUB-DXB,Star Air,XX,2,February,Q1,2026,61,282716.054391,259972.0850654,16962.96326346,5781.006062,82536.59472276,4634.69,53
SVO-DXB,Star Air,XX,2,February,Q1,2026,159,267731.165819,246430.5046258,16063.86994914,5236.791244,24095.80288234,1683.84,54
DXB-AKL,Star Air,XX,2,February,Q1,2026,107,262361.0,242876.34,15741.66,3743.0,40537.98,2451.97,55
DXB-GVA,Star Air,XX,2,February,Q1,2026,104,253663.0,235549.22,15219.78,2894.0,27903.19,2439.07,56
CDG-DXB,Star Air,XX,2,February,Q1,2026,83,234296.898139,217444.6388768,14057.81388834,2794.445374,23064.88051017,2822.85,57
BOM-DXB,Star Air,XX,2,February,Q1,2026,203,221832.876119,205302.0682663,13309.97256714,3220.835286,22537.21216026,1092.77,58
CHC-DXB,Star Air,XX,2,February,Q1,2026,200,220152.843606,203012.2617468,13209.17061636,3931.411243,33777.491427,1100.76,59
GVA-DXB,Star Air,XX,2,February,Q1,2026,80,204476.425508,190051.4919233,12268.58553048,2156.348054,26638.43313837,2555.96,60
DEL-DXB,Star Air,XX,2,February,Q1,2026,174,197443.312262,183510.5737378,11846.59873572,2086.139788,21718.77227995,1134.73,61
DXB-SVO,Star Air,XX,2,February,Q1,2026,96,151409.0,139975.46,9084.54,2349.0,13626.79,1577.18,62
CMB-DXB,Star Air,XX,2,February,Q1,2026,114,151118.20415,140049.3197095,9067.092249,2001.792192,2602.45694049,1325.6,63
DXB-KHI,Star Air,XX,2,February,Q1,2026,127,140140.0,129578.6,8408.4,2153.0,15140.39,1103.46,64
DXB-LGW,Star Air,XX,2,February,Q1,2026,145,137211.0,127343.34,8232.66,1635.0,8232.55,946.28,65
DXB-BOM,Star Air,XX,2,February,Q1,2026,112,129670.0,120117.8,7780.2,1772.0,12854.48,1157.77,66
DXB-BHX,Star Air,XX,2,February,Q1,2026,125,119130.0,110413.2,7147.8,1569.0,11912.78,953.04,67
DXB-ADD,Star Air,XX,2,February,Q1,2026,97,113471.0,105000.74,6808.26,1662.0,6808.26,1169.8,68
DXB-KUL,Star Air,XX,2,February,Q1,2026,93,103038.0,95349.72,6182.28,1506.0,6182.31,1107.94,69
JFK-MIL,Star Air,XX,2,February,Q1,2026,104,103019.971516,95166.822766,6181.19829096,1671.950459,14245.80459426,990.58,70
DXB-DEL,Star Air,XX,2,February,Q1,2026,100,101407.0,93959.58,6084.42,1363.0,11155.03,1014.07,71
KUL-DXB,Star Air,XX,2,February,Q1,2026,81,99620.229756,92478.8149158,5977.21378536,1164.201055,14150.85001325,1229.88,72
JNB-DXB,Star Air,XX,2,February,Q1,2026,89,93582.504691,86281.4292427,5614.95028146,1686.125167,12908.67262105,1051.49,73
DXB-MUC,Star Air,XX,2,February,Q1,2026,67,83223.0,76464.62,4993.38,1765.0,8322.22,1242.13,74
DXB-CMB,Star Air,XX,2,February,Q1,2026,74,81681.0,76033.14,4900.86,747.0,4901.02,1103.8,75
HYD-DXB,Star Air,XX,2,February,Q1,2026,57,68800.502479,62561.9997525,4128.03014874,2110.472578,3440.02680142,1207.03,76
BHX-DXB,Star Air,XX,2,February,Q1,2026,75,66496.068494,60568.2081882,3989.76410964,1938.096196,8824.31800725,886.61,77
DXB-FRA,Star Air,XX,2,February,Q1,2026,22,61019.0,56240.86,3661.14,1117.0,6101.86,2773.59,78
KUL-SYD,Star Air,XX,2,February,Q1,2026,44,58938.228823,54410.8836295,3536.29372938,991.051464,9137.79967023,1339.51,79
DXB-HYD,Star Air,XX,2,February,Q1,2026,55,55746.0,51738.24,3344.76,663.0,2787.19,1013.56,80
MUC-DXB,Star Air,XX,2,February,Q1,2026,59,55532.691924,51480.9686764,3331.96151544,719.761732,7748.93472241,941.23,81
