Sale_Date,month_name,quarter_label,year,Carrier_Number,Carrier_Name,Carrier_Code,Origin_Airport_Code,Origin_Airport_Name,Destination_Airport_Code,Destination_Airport_Name,Route,Agent_Code,Agent_Name,Agent_Location_Type,Booking_Class_Code,Booking_Class_Description,Class_of_Travel,Original_Currency,Total_Tickets_Sold,Gross_Fare_AED,Net_Fare_AED,Total_Tax_AED,Commission_Amount_AED,Discount_Amount_AED,Avg_Ticket_Value_AED
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,BNE,Brisbane Airport (BNE),DXB-BNE,7805184,Uranus Travel & Tours,BSP,N,Economy,Y,AED,5,7718.0,7101.92,1434.55,463.08,153.0,1543.6
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,CCU,Netaji Subhas Chandra Bose International Airport,DXB-CCU,7805185,Kanoo Travel,GSA,N,Economy,Y,AED,1,922.0,866.68,55.29,55.32,0.0,922.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,DFW,Dallas/Fort Worth International Airport (DFW,DXB-DFW,7805185,Kanoo Travel,GSA,H,Economy,Y,AED,1,3672.0,3084.68,367.19,220.32,367.0,3672.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MRU,Sir Seewoosagur Ramgoolam International Airport,DXB-MRU,7805185,Kanoo Travel,GSA,M,Economy,Y,AED,2,3498.0,3288.12,192.4,209.88,0.0,1749.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,LHE,Allama Iqbal International Airport,DXB-LHE,7805185,Kanoo Travel,GSA,N,Economy,Y,AED,1,848.0,797.12,93.24,50.88,0.0,848.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MEL,Melbourne Airport (MEL),DXB-MEL,7805185,Kanoo Travel,GSA,K,Economy,Y,AED,3,9830.0,8912.2,1867.6,589.8,328.0,3276.67
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MEL,Melbourne Airport (MEL),DXB-MEL,7805184,Uranus Travel & Tours,BSP,H,Economy,Y,AED,2,6553.0,6159.82,1179.49,393.18,0.0,3276.5
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805184,Uranus Travel & Tours,BSP,S,Economy,Y,AED,6,4731.0,4447.14,441.48,283.86,0.0,788.5
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,LHE,Allama Iqbal International Airport,DXB-LHE,7805185,Kanoo Travel,GSA,K,Economy,Y,AED,1,786.0,738.84,62.88,47.16,0.0,786.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805185,Kanoo Travel,GSA,V,Economy,Y,AED,6,4728.0,4444.32,496.38,283.68,0.0,788.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,DEL,Indira Gandhi International Airport,DXB-DEL,7805184,Uranus Travel & Tours,BSP,S,Economy,Y,AED,1,788.0,740.72,86.64,47.28,0.0,788.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,SYD,Sydney Kingsford Smith Airport (SYD),DXB-SYD,7805184,Uranus Travel & Tours,BSP,O,Economy,Y,AED,2,4348.0,4087.12,782.63,260.88,0.0,2174.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MRU,Sir Seewoosagur Ramgoolam International Airport,DXB-MRU,7805185,Kanoo Travel,GSA,H,Economy,Y,AED,1,1747.0,1642.18,157.26,104.82,0.0,1747.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805184,Uranus Travel & Tours,BSP,L,Economy,Y,AED,4,3149.0,2960.06,299.15,188.94,0.0,787.25
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805184,Uranus Travel & Tours,BSP,Y,Economy,Y,AED,7,5518.0,5186.92,583.47,331.08,0.0,788.29
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805184,Uranus Travel & Tours,BSP,M,Economy,Y,AED,3,2365.0,2223.1,236.55,141.9,0.0,788.33
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,ORD,O'Hare International Airport (ORD),DXB-ORD,7805185,Kanoo Travel,GSA,Y,Economy,Y,AED,1,2840.0,2669.6,340.77,170.4,0.0,2840.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,SYD,Sydney Kingsford Smith Airport (SYD),DXB-SYD,7805184,Uranus Travel & Tours,BSP,Y,Economy,Y,AED,1,2099.0,1973.06,419.78,125.94,0.0,2099.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,BNE,Brisbane Airport (BNE),DXB-BNE,7805184,Uranus Travel & Tours,BSP,S,Economy,Y,AED,8,12373.0,11477.62,2074.45,742.38,153.0,1546.63
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,CCU,Netaji Subhas Chandra Bose International Airport,DXB-CCU,7805185,Kanoo Travel,GSA,H,Economy,Y,AED,3,2681.0,2520.14,249.94,160.86,0.0,893.67
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,BNE,Brisbane Airport (BNE),DXB-BNE,7805184,Uranus Travel & Tours,BSP,K,Economy,Y,AED,3,4709.0,4269.46,721.8,282.54,157.0,1569.67
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,BNE,Brisbane Airport (BNE),DXB-BNE,7805184,Uranus Travel & Tours,BSP,G,Economy,Y,AED,4,6118.0,5597.92,1101.25,367.08,153.0,1529.5
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MUC,Munich Airport (MUC),DXB-MUC,7805184,Uranus Travel & Tours,BSP,L,Economy,Y,AED,1,743.0,698.42,74.3,44.58,0.0,743.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,CCU,Netaji Subhas Chandra Bose International Airport,DXB-CCU,7805185,Kanoo Travel,GSA,B,Economy,Y,AED,4,3502.0,3291.88,271.4,210.12,0.0,875.5
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,BNE,Brisbane Airport (BNE),DXB-BNE,7805184,Uranus Travel & Tours,BSP,G,Economy,Y,AED,3,4587.0,4158.78,779.8,275.22,153.0,1529.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MIL,Milan–Malpensa Airport,DXB-MIL,7805184,Uranus Travel & Tours,BSP,Y,Economy,Y,AED,1,1007.0,946.58,110.81,60.42,0.0,1007.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MEL,Melbourne Airport (MEL),DXB-MEL,7805184,Uranus Travel & Tours,BSP,Q,Economy,Y,AED,2,6551.0,6157.94,1277.37,393.06,0.0,3275.5
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,ADD,Addis Ababa Bole International Airport,DXB-ADD,7805185,Kanoo Travel,GSA,S,Economy,Y,AED,2,1606.0,1509.64,96.39,96.36,0.0,803.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,LHE,Allama Iqbal International Airport,DXB-LHE,7805185,Kanoo Travel,GSA,B,Economy,Y,AED,3,2367.0,2066.98,236.61,142.02,158.0,789.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,ORD,O'Hare International Airport (ORD),DXB-ORD,7805185,Kanoo Travel,GSA,N,Economy,Y,AED,2,5698.0,5356.12,598.25,341.88,0.0,2849.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,BNE,Brisbane Airport (BNE),DXB-BNE,7805184,Uranus Travel & Tours,BSP,M,Economy,Y,AED,3,4651.0,4371.94,899.65,279.06,0.0,1550.33
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,BKK,Suvarnabhumi Airport,DXB-BKK,7805184,Uranus Travel & Tours,BSP,S,Economy,Y,AED,1,1751.0,1645.94,367.66,105.06,0.0,1751.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,CHC,Christchurch Airport,DXB-CHC,7805185,Kanoo Travel,GSA,M,Economy,Y,AED,1,878.0,825.32,149.21,52.68,0.0,878.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,SYD,Sydney Kingsford Smith Airport (SYD),DXB-SYD,7805185,Kanoo Travel,GSA,H,Economy,Y,AED,3,6291.0,5913.54,1174.32,377.46,0.0,2097.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,CCU,Netaji Subhas Chandra Bose International Airport,DXB-CCU,7805185,Kanoo Travel,GSA,L,Economy,Y,AED,3,2630.0,2385.2,228.01,157.8,87.0,876.67
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,COK,Cochin International Airport,DXB-COK,7805185,Kanoo Travel,GSA,K,Economy,Y,AED,2,1488.0,1324.72,126.48,89.28,74.0,744.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MEL,Melbourne Airport (MEL),DXB-MEL,7805184,Uranus Travel & Tours,BSP,B,Economy,Y,AED,4,13140.0,12023.6,2496.29,788.4,328.0,3285.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,COK,Cochin International Airport,DXB-COK,7805185,Kanoo Travel,GSA,F,First Class,F,AED,1,8084.0,7598.96,889.29,485.04,0.0,8084.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,CPT,Cape Town International Airport,DXB-CPT,7805184,Uranus Travel & Tours,BSP,L,Economy,Y,AED,2,3937.0,3700.78,413.31,236.22,0.0,1968.5
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,LHE,Allama Iqbal International Airport,DXB-LHE,7805184,Uranus Travel & Tours,BSP,H,Economy,Y,AED,5,3944.0,3707.36,362.73,236.64,0.0,788.8
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MIL,Milan–Malpensa Airport,DXB-MIL,7805185,Kanoo Travel,GSA,B,Economy,Y,AED,1,1017.0,955.98,81.34,61.02,0.0,1017.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,IAH,George Bush Intercontinental Airport,DXB-IAH,7805184,Uranus Travel & Tours,BSP,L,Economy,Y,AED,1,2840.0,2669.6,283.95,170.4,0.0,2840.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,CCU,Netaji Subhas Chandra Bose International Airport,DXB-CCU,7805184,Uranus Travel & Tours,BSP,K,Economy,Y,AED,2,1774.0,1667.56,168.17,106.44,0.0,887.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,LHE,Allama Iqbal International Airport,DXB-LHE,7805185,Kanoo Travel,GSA,M,Economy,Y,AED,1,789.0,741.66,39.46,47.34,0.0,789.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MRU,Sir Seewoosagur Ramgoolam International Airport,DXB-MRU,7805185,Kanoo Travel,GSA,L,Economy,Y,AED,1,1747.0,1642.18,104.82,104.82,0.0,1747.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,ORD,O'Hare International Airport (ORD),DXB-ORD,7805184,Uranus Travel & Tours,BSP,N,Economy,Y,AED,3,8586.0,8070.84,944.38,515.16,0.0,2862.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805185,Kanoo Travel,GSA,O,Economy,Y,AED,4,3157.0,2967.58,339.34,189.42,0.0,789.25
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805185,Kanoo Travel,GSA,G,Economy,Y,AED,5,4030.0,3788.2,355.03,241.8,0.0,806.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,CHC,Christchurch Airport,DXB-CHC,7805185,Kanoo Travel,GSA,S,Economy,Y,AED,2,1755.0,1649.7,298.2,105.3,0.0,877.5
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MEL,Melbourne Airport (MEL),DXB-MEL,7805185,Kanoo Travel,GSA,K,Economy,Y,AED,4,13106.0,11991.64,2391.84,786.36,328.0,3276.5
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,BOM,Chhatrapati Shivaji Maharaj International Airport,DXB-BOM,7805184,Uranus Travel & Tours,BSP,O,Economy,Y,AED,1,790.0,742.6,86.94,47.4,0.0,790.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,CPT,Cape Town International Airport,DXB-CPT,7805185,Kanoo Travel,GSA,K,Economy,Y,AED,2,3937.0,3700.78,433.06,236.22,0.0,1968.5
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805184,Uranus Travel & Tours,BSP,B,Economy,Y,AED,4,3170.0,2979.8,324.89,190.2,0.0,792.5
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,HAN,Noi Bai International Airport,DXB-HAN,7805184,Uranus Travel & Tours,BSP,B,Economy,Y,AED,1,1459.0,1371.46,233.37,87.54,0.0,1459.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,COK,Cochin International Airport,DXB-COK,7805184,Uranus Travel & Tours,BSP,K,Economy,Y,AED,4,2994.0,2738.36,261.66,179.64,76.0,748.5
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805185,Kanoo Travel,GSA,L,Economy,Y,AED,5,4083.0,3754.02,408.46,244.98,84.0,816.6
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,LHE,Allama Iqbal International Airport,DXB-LHE,7805184,Uranus Travel & Tours,BSP,G,Economy,Y,AED,1,788.0,740.72,86.67,47.28,0.0,788.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MAA,Chennai International Airport,DXB-MAA,7805185,Kanoo Travel,GSA,B,Economy,Y,AED,1,774.0,650.56,85.17,46.44,77.0,774.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,COK,Cochin International Airport,DXB-COK,7805184,Uranus Travel & Tours,BSP,M,Economy,Y,AED,3,2230.0,2096.2,215.6,133.8,0.0,743.33
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,FRA,Frankfurt Airport (FRA),DXB-FRA,7805184,Uranus Travel & Tours,BSP,L,Economy,Y,AED,1,2187.0,2055.78,218.75,131.22,0.0,2187.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,SYD,Sydney Kingsford Smith Airport (SYD),DXB-SYD,7805185,Kanoo Travel,GSA,V,Economy,Y,AED,3,6295.0,5917.3,1175.12,377.7,0.0,2098.33
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,CCU,Netaji Subhas Chandra Bose International Airport,DXB-CCU,7805185,Kanoo Travel,GSA,H,Economy,Y,AED,3,2627.0,2469.38,183.8,157.62,0.0,875.67
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,PEW,Bacha Khan International Airport,DXB-PEW,7805184,Uranus Travel & Tours,BSP,S,Economy,Y,AED,2,2185.0,2053.9,152.95,131.1,0.0,1092.5
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MRU,Sir Seewoosagur Ramgoolam International Airport,DXB-MRU,7805185,Kanoo Travel,GSA,Y,Economy,Y,AED,2,3501.0,3290.94,192.55,210.06,0.0,1750.5
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MIL,Milan–Malpensa Airport,DXB-MIL,7805184,Uranus Travel & Tours,BSP,G,Economy,Y,AED,1,1006.0,945.64,80.46,60.36,0.0,1006.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805184,Uranus Travel & Tours,BSP,Q,Economy,Y,AED,4,3154.0,2885.76,299.51,189.24,79.0,788.5
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,BOM,Chhatrapati Shivaji Maharaj International Airport,DXB-BOM,7805184,Uranus Travel & Tours,BSP,M,Economy,Y,AED,2,1609.0,1512.46,176.99,96.54,0.0,804.5
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,SYD,Sydney Kingsford Smith Airport (SYD),DXB-SYD,7805184,Uranus Travel & Tours,BSP,B,Economy,Y,AED,2,4194.0,3942.36,754.94,251.64,0.0,2097.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805185,Kanoo Travel,GSA,S,Economy,Y,AED,7,5601.0,5182.94,559.96,336.06,82.0,800.14
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805184,Uranus Travel & Tours,BSP,N,Economy,Y,AED,6,4728.0,4207.32,417.7,283.68,237.0,788.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MUC,Munich Airport (MUC),DXB-MUC,7805184,Uranus Travel & Tours,BSP,K,Economy,Y,AED,1,745.0,625.3,74.5,44.7,75.0,745.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,SYD,Sydney Kingsford Smith Airport (SYD),DXB-SYD,7805184,Uranus Travel & Tours,BSP,Y,Economy,Y,AED,4,8405.0,7900.7,1554.99,504.3,0.0,2101.25
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,SYD,Sydney Kingsford Smith Airport (SYD),DXB-SYD,7805185,Kanoo Travel,GSA,M,Economy,Y,AED,7,14876.0,13353.44,2767.4,892.56,630.0,2125.14
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,JFK,John F. Kennedy International Airport (JFK),DXB-JFK,7805184,Uranus Travel & Tours,BSP,H,Economy,Y,AED,1,3494.0,3284.36,279.55,209.64,0.0,3494.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,BNE,Brisbane Airport (BNE),DXB-BNE,7805185,Kanoo Travel,GSA,G,Economy,Y,AED,7,10780.0,9827.2,2032.76,646.8,306.0,1540.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,LHE,Allama Iqbal International Airport,DXB-LHE,7805184,Uranus Travel & Tours,BSP,M,Economy,Y,AED,2,1633.0,1535.02,179.61,97.98,0.0,816.5
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,BOM,Chhatrapati Shivaji Maharaj International Airport,DXB-BOM,7805185,Kanoo Travel,GSA,V,Economy,Y,AED,2,1633.0,1535.02,163.78,97.98,0.0,816.5
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,LGW,London Gatwick Airport,DXB-LGW,7805184,Uranus Travel & Tours,BSP,H,Economy,Y,AED,1,746.0,701.24,44.77,44.76,0.0,746.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805185,Kanoo Travel,GSA,H,Economy,Y,AED,6,4785.0,4336.9,486.38,287.1,161.0,797.5
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,BNE,Brisbane Airport (BNE),DXB-BNE,7805185,Kanoo Travel,GSA,N,Economy,Y,AED,8,12374.0,11320.56,2255.63,742.44,311.0,1546.75
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MIL,Milan–Malpensa Airport,DXB-MIL,7805185,Kanoo Travel,GSA,S,Economy,Y,AED,6,6039.0,5575.66,533.51,362.34,101.0,1006.5
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805185,Kanoo Travel,GSA,G,Economy,Y,AED,8,6320.0,5940.8,663.51,379.2,0.0,790.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805185,Kanoo Travel,GSA,M,Economy,Y,AED,6,4725.0,4441.5,504.11,283.5,0.0,787.5
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,MEL,Melbourne Airport (MEL),DXB-MEL,7805185,Kanoo Travel,GSA,M,Economy,Y,AED,6,19660.0,18152.4,3538.79,1179.6,328.0,3276.67
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805185,Kanoo Travel,GSA,Y,Economy,Y,AED,3,2405.0,2260.7,241.03,144.3,0.0,801.67
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,BNE,Brisbane Airport (BNE),DXB-BNE,7805185,Kanoo Travel,GSA,H,Economy,Y,AED,6,9192.0,8640.48,1624.19,551.52,0.0,1532.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,CMB,Bandaranaike International Airport (CMB),DXB-CMB,7805185,Kanoo Travel,GSA,K,Economy,Y,AED,1,877.0,824.38,52.62,52.62,0.0,877.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,LHR,Heathrow Airport,DXB-LHR,7805184,Uranus Travel & Tours,BSP,H,Economy,Y,AED,1,1343.0,1262.42,147.72,80.58,0.0,1343.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,ADD,Addis Ababa Bole International Airport,DXB-ADD,7805185,Kanoo Travel,GSA,H,Economy,Y,AED,1,789.0,741.66,47.35,47.34,0.0,789.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,ORD,O'Hare International Airport (ORD),DXB-ORD,7805185,Kanoo Travel,GSA,Q,Economy,Y,AED,1,2841.0,2670.54,312.48,170.46,0.0,2841.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,ORD,O'Hare International Airport (ORD),DXB-ORD,7805185,Kanoo Travel,GSA,O,Economy,Y,AED,2,5690.0,5348.6,625.86,341.4,0.0,2845.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,YUL,Montréal–Trudeau International Airport,DXB-YUL,7805184,Uranus Travel & Tours,BSP,M,Economy,Y,AED,2,1577.0,1482.38,157.76,94.62,0.0,788.5
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,CPT,Cape Town International Airport,DXB-CPT,7805185,Kanoo Travel,GSA,S,Economy,Y,AED,2,3940.0,3703.6,413.69,236.4,0.0,1970.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,ORD,O'Hare International Airport (ORD),DXB-ORD,7805184,Uranus Travel & Tours,BSP,Y,Economy,Y,AED,1,2840.0,2669.6,312.43,170.4,0.0,2840.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,CCU,Netaji Subhas Chandra Bose International Airport,DXB-CCU,7805184,Uranus Travel & Tours,BSP,N,Economy,Y,AED,4,3498.0,3201.12,262.31,209.88,87.0,874.5
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,BNE,Brisbane Airport (BNE),DXB-BNE,7805185,Kanoo Travel,GSA,H,Economy,Y,AED,4,6148.0,5626.12,1076.55,368.88,153.0,1537.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,HAN,Noi Bai International Airport,DXB-HAN,7805184,Uranus Travel & Tours,BSP,V,Economy,Y,AED,1,1397.0,1313.18,223.6,83.82,0.0,1397.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,KHI,Jinnah International Airport,DXB-KHI,7805185,Kanoo Travel,GSA,B,Economy,Y,AED,1,788.0,740.72,86.66,47.28,0.0,788.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,ZRH,Zurich Airport (ZRH),DXB-ZRH,7805184,Uranus Travel & Tours,BSP,Y,Economy,Y,AED,1,2406.0,2261.64,144.36,144.36,0.0,2406.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,BNE,Brisbane Airport (BNE),DXB-BNE,7805185,Kanoo Travel,GSA,V,Economy,Y,AED,4,6247.0,5719.18,1079.18,374.82,153.0,1561.75
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,SYD,Sydney Kingsford Smith Airport (SYD),DXB-SYD,7805185,Kanoo Travel,GSA,H,Economy,Y,AED,2,4196.0,3944.24,755.32,251.76,0.0,2098.0
2024-10-06,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,KHI,Jinnah International Airport,DXB-KHI,7805185,Kanoo Travel,GSA,Y,Economy,Y,AED,1,839.0,788.66,83.9,50.34,0.0,839.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,DFW,Dallas/Fort Worth International Airport (DFW,DXB-DFW,7805185,Kanoo Travel,GSA,K,Economy,Y,AED,2,7339.0,6898.66,733.96,440.34,0.0,3669.5
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,CCU,Netaji Subhas Chandra Bose International Airport,DXB-CCU,7805184,Uranus Travel & Tours,BSP,B,Economy,Y,AED,3,2671.0,2423.74,232.13,160.26,87.0,890.33
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,KHI,Jinnah International Airport,DXB-KHI,7805184,Uranus Travel & Tours,BSP,N,Economy,Y,AED,1,787.0,739.78,78.71,47.22,0.0,787.0
2024-10-03,October,Q4,2024,888,Star Air,XX,DXB,Dubai International Airport,LHE,Allama Iqbal International Airport,DXB-LHE,7805185,Kanoo Travel,GSA,Y,Economy,Y,AED,3,2365.0,2223.1,197.1,141.9,0.0,788.33
